symbol,priceChange,priceChangePercent,lastPrice,volume,quoteVolume
PNUTUSDC,-0.0003,-0.241,0.1244,5793270.6,710123.49839
USUALUSDT,-0.0111,-7.784,0.1315,73111076.3,9664936.02145
ACTBRL,-0.002,-0.617,0.322,3638.0,1168.6846
ACTEUR,-0.0016,-3.002,0.0517,315934.2,16599.38544
CATIUSDC,-0.001,-1.323,0.0746,406606.2,30319.21087
ETHEURI,-37.06,-2.596,1390.7,1314.7409,1836726.509127
LUMIATRY,0.23,2.207,10.65,217843.88,2273042.7882
PNUTBRL,0.014,1.934,0.738,120880.7,86781.3247
PNUTEUR,0.0006,0.546,0.1105,163251.2,17430.15467
APEFDUSD,0.0071,1.729,0.4178,83883.55,34542.569751
FDUSDUSDC,0.0002,0.02,0.9983,48519812.0,48428159.0468
HBARUSDC,-0.0008,-0.501,0.15883,79588837.0,12554529.94847
OMUSDC,-0.0903,-10.959,0.7337,37771303.0,29812531.0994
RAYUSDC,0.262,12.566,2.347,4145118.2,9412057.8066
TAOUSDC,-0.8,-0.345,230.8,42084.3031,9704468.04412
TURBOFDUSD,0.0,0.0,0.0,0.0,0.0
THEBTC,3e-08,1.119,2.71e-06,146940.3,0.3958051
THEBNB,0.0,0.0,0.0,0.0,0.0
THEFDUSD,0.041,18.247,0.2657,1681.7,380.27636
THETRY,0.136,1.585,8.714,1042312.4,9003917.6589
THEUSDT,0.0024,1.063,0.2282,11458249.5,2599465.29732
APEUSDC,0.0035,0.85,0.4155,387776.91,159400.257287
BOMEEUR,2e-06,0.208,0.000963,36139276.0,34492.273436
EIGENUSDC,0.024,3.081,0.803,860539.3,674333.85239
HBARFDUSD,-0.00024,-0.15,0.15923,953290.0,150381.40416
MEMEUSDC,1.8e-05,1.243,0.001466,35732451.0,51370.419559
TROYUSDC,-7.2e-05,-52.555,6.5e-05,4816259678.0,694311.59212
WLDEUR,-0.023,-3.611,0.614,33124.0,20641.749
1MBABYDOGEUSDC,3.94e-05,3.477,0.0011727,30542340.0,35150.8223738
CETUSUSDC,-0.0017,-1.74,0.096,2009900.1,191032.18535
COWUSDC,0.0121,4.495,0.2813,2363690.0,653992.187
DYDXUSDC,0.0046,0.839,0.5529,461687.17,253460.545367
HMSTRUSDC,-6.5e-05,-2.608,0.002427,43457772.0,105106.491299
TURBOUSDC,-1.7e-05,-0.948,0.001776,94789161.0,166059.760481
ENABRL,-0.037,-2.237,1.617,122457.21,196557.96832
EOSFDUSD,0.0338,5.695,0.6273,97496.9,59790.39833
KAIAUSDC,-0.0004,-0.397,0.1004,1343805.4,133442.07407
SANDUSDC,-0.0051,-2.035,0.2455,1575666.0,388855.4654
XLMFDUSD,0.0006,0.251,0.2394,34674.0,8192.3855
CHZUSDC,-0.00067,-1.855,0.03544,17022983.0,608935.41016
PYTHUSDC,0.0001,0.079,0.1266,933139.8,116333.51265
RSRUSDC,-0.000128,-1.8,0.006982,197662621.8,1369630.8566605
RSRFDUSD,0.0,0.0,0.0,0.0,0.0
WUSDC,-0.0023,-3.3,0.0674,1882945.4,126628.78056
XTZUSDC,0.003,0.606,0.498,808421.1,406292.9146
ACXUSDT,-0.0032,-1.69,0.1862,6914154.8,1276951.90521
ORCAUSDT,-0.069,-2.181,3.094,5995940.96,19900438.82114
MOVEBTC,-3.5e-07,-10.736,2.91e-06,423114.8,1.31793178
MOVEUSDT,-0.0299,-10.861,0.2454,40972909.4,10709495.05014
MOVEBNB,-5.16e-05,-10.958,0.0004193,389911.6,179.54735489
MOVEFDUSD,-0.0282,-10.296,0.2457,347183.5,91131.60562
MOVETRY,-1.152,-10.974,9.346,3491271.9,34797677.4852
MEBTC,-1e-06,-9.042,1.006e-05,177249.86,1.8744803
MEUSDT,-0.081,-8.7,0.85,2868717.05,2548202.22223
MEFDUSD,-0.081,-8.7,0.85,15200.58,13545.69552
METRY,-2.97,-8.378,32.48,207714.14,7009061.1412
ACXUSDC,0.0013,0.696,0.1881,249790.3,46230.05928
ORCAUSDC,-0.069,-2.181,3.095,424218.24,1380194.13948
ACXFDUSD,-0.0026,-1.385,0.1851,3057.1,570.73095
ORCAFDUSD,-0.29,-8.552,3.101,32402.36,102552.94543
ACXTRY,0.0,0.0,7.12,75461.8,529143.055
ORCATRY,-2.5,-2.073,118.1,1014404.18,129630609.989
KSMTRY,-11.0,-2.259,476.0,1390.201,662512.027
CELOTRY,-0.07,-0.632,11.0,201076.1,2184865.648
HIVEFDUSD,0.0058,2.592,0.2296,8654.0,1938.5863
HIVEUSDC,0.0086,3.891,0.2296,821746.0,183477.293
IDEXFDUSD,-0.00014,-0.69,0.02015,27516.7,559.198853
IDEXUSDC,0.0002,0.992,0.02037,554020.7,11190.522519
TLMFDUSD,-0.00011,-2.483,0.00432,140241.0,608.54783
TLMUSDC,-8e-05,-1.81,0.00434,4315076.0,18647.84564
VELODROMEUSDT,0.0007,1.663,0.0428,29373911.6,1243035.0632
VANAUSDT,-0.14,-2.705,5.035,980358.93,4921439.94855
VANABNB,-0.00023,-2.59,0.00865,3278.31,28.2714868
VANAFDUSD,-0.132,-2.568,5.008,3362.02,16850.30583
VANATRY,-5.7,-2.886,191.8,63936.42,12232513.685
1000CATUSDT,-0.00016,-3.036,0.00511,423248267.3,2167742.36591
1000CATBNB,-1e-07,-1.122,8.81e-06,1368499.3,11.96121048
1000CATFDUSD,-0.00011,-2.091,0.00515,377308.3,1912.916752
1000CATTRY,-0.006,-2.985,0.195,34082838.8,6643480.7761
PENGUUSDT,-3.6e-05,-0.781,0.004576,1541550458.0,6842101.300194
PENGUBNB,-3.4e-07,-4.439,7.32e-06,387732.0,2.84511012
PENGUFDUSD,-3.9e-05,-0.843,0.004587,33336831.0,147225.507626
PENGUTRY,-0.0011,-0.626,0.1746,205111406.0,34756877.5504
USUALBTC,-1.3e-07,-7.692,1.56e-06,485173.2,0.76422127
USUALFDUSD,-0.0106,-7.413,0.1324,686630.3,93390.55978
USUALTRY,-0.42,-7.721,5.02,16741895.3,84187789.998
1000CATUSDC,-0.00011,-2.095,0.00514,9353516.5,47353.613177
PENGUUSDC,-4.3e-05,-0.932,0.004571,232178605.0,1030559.3213
BIOUSDT,-0.0002,-0.464,0.0429,70295767.3,2979050.65006
BIOBNB,-4e-07,-0.543,7.329e-05,86741.7,6.2887983
BIOFDUSD,-0.0013,-3.037,0.0415,237990.9,10246.52498
BIOTRY,-0.006,-0.365,1.637,12345246.4,19941021.6445
BIOUSDC,0.0002,0.465,0.0432,3054790.6,129488.35511
HIVETRY,0.33,3.924,8.74,173945.2,1463549.043
MOVEUSDC,-0.0302,-10.962,0.2453,5150562.7,1344475.83255
PHATRY,0.13,3.542,3.8,1875291.0,6999829.86
SUSHITRY,0.24,1.157,20.99,105751.0,2176533.39
DUSDT,-0.00171,-4.284,0.03821,30067215.0,1158226.20113
DTRY,-0.054,-3.569,1.459,4103038.8,5975143.8905
APTJPY,-2.2,-0.329,666.6,5387.28,3579621.07
SUIJPY,-5.69,-1.864,299.64,245024.97,73297025.219
XLMJPY,-0.16,-0.467,34.1,236391.4,7943090.002
PEPEJPY,2.9e-05,2.897,0.00103,41272965905.0,41938776.540126
PHAUSDC,0.0031,3.209,0.0997,1491256.0,146842.7672
USDCPLN,-0.057,-1.491,3.767,1182653.0,4477088.544
STEEMUSDC,0.0182,13.613,0.1519,2190347.8,315398.86302
USUALUSDC,-0.011,-7.725,0.1314,3363799.7,445454.92116
AIXBTUSDT,0.0005,0.644,0.0781,60821696.5,4617466.36092
AIXBTUSDC,0.0005,0.645,0.078,3805348.5,289637.8976
CGPTUSDT,0.0001,0.154,0.0652,22457506.3,1451451.42873
CGPTUSDC,0.0015,2.333,0.0658,2484357.8,160740.10569
COOKIEUSDT,0.0011,1.257,0.0886,24952716.5,2240551.78773
COOKIEUSDC,0.0018,2.071,0.0887,2401667.4,216787.21277
SBTC,-1e-07,-1.767,5.56e-06,867144.4,4.87076621
SBNB,-1.1e-05,-1.351,0.000803,54350.5,44.0561464
SETH,1e-06,0.337,0.0002975,21960.4,6.54540087
SEUR,-0.0084,-1.991,0.4136,143212.3,59695.8554
SFDUSD,-0.0061,-1.28,0.4703,558712.0,263640.24895
STRY,-0.2,-1.103,17.93,1725819.3,30951636.582
SUSDC,-0.0061,-1.282,0.4698,27458605.9,12925040.13861
SUSDT,-0.0064,-1.345,0.4695,62058799.8,29214068.98648
IOTXJPY,-0.112,-4.242,2.528,733348.0,1892277.881
SEIJPY,-0.17,-0.689,24.51,364079.0,8759386.31
SOLVUSDT,-0.00099,-4.122,0.02303,113620594.0,2616748.86886
SOLVBNB,-1.68e-06,-4.081,3.949e-05,2380099.0,94.72105446
SOLVFDUSD,-0.00073,-3.067,0.02307,8274342.0,191199.34833
SOLVTRY,-0.036,-3.934,0.879,21276603.0,18747759.384
TRUMPUSDT,-0.01,-0.127,7.85,9125198.153,71945461.72133
TRUMPUSDC,-0.01,-0.127,7.85,1088589.783,8580556.04445
AIXBTTRY,0.03,1.014,2.99,4621522.8,13422125.886
TRUMPTRY,-0.2,-0.067,299.3,465087.291,140067451.0187
ANIMEUSDT,-0.00221,-11.38,0.01721,787218253.5,15651910.643771
ANIMEUSDC,-0.0022,-11.323,0.01723,38062981.8,762844.79802
ANIMEBNB,-4.13e-06,-12.339,2.934e-05,118317.3,3.93942588
ANIMEFDUSD,-0.00282,-14.065,0.01723,985793.9,19687.315452
ANIMETRY,-0.085,-11.456,0.657,115732903.2,88653690.0941
BERABTC,-2.2e-06,-4.713,4.448e-05,17746.37,0.79098523
BERAUSDT,-0.188,-4.767,3.756,3852302.616,14433563.552405
BERAUSDC,-0.193,-4.895,3.75,523682.991,1965139.109769
BERAFDUSD,-0.178,-4.518,3.762,58898.483,223755.190239
BERABNB,-0.00029,-4.299,0.006455,10966.484,70.67717871
BERATRY,-7.01,-4.667,143.19,183060.687,26118659.05039
1000CHEEMSUSDT,-3e-06,-0.218,0.001372,2124688277.0,2899258.45205
1000CHEEMSUSDC,2e-06,0.146,0.001372,62835617.0,86180.825877
TSTUSDT,0.0025,3.526,0.0734,60704923.3,4361003.01158
TSTUSDC,0.0026,3.672,0.0734,1964074.5,141363.19854
LAYERBTC,2.93e-06,13.11,2.528e-05,71633.83,1.71053064
LAYERUSDT,0.2595,13.894,2.1272,17150698.41,34912229.487065
LAYERUSDC,0.258,13.799,2.1277,2220748.26,4507205.531882
LAYERBNB,0.0004451,13.883,0.0036511,5938.26,20.80753996
LAYERFDUSD,0.2556,13.617,2.1326,55311.29,112391.314206
LAYERTRY,10.04,14.109,81.2,1218212.71,94884154.4581
QTUMTRY,1.8,2.432,75.8,11856.3,883520.32
TRUMPEUR,-0.04,-0.575,6.92,13136.098,91748.64493
VTHOTRY,-0.0112,-10.546,0.095,174326330.0,17924432.3062
HEIBTC,7e-08,1.772,4.02e-06,7261.2,0.0289581
HEIUSDT,0.0119,3.62,0.3406,3800447.4,1274179.24126
CAKEUSDC,-0.023,-1.254,1.811,484319.18,877530.94171
HEIUSDC,0.0124,3.775,0.3409,144690.0,48640.57475
TRUMPFDUSD,-0.01,-0.127,7.86,60716.619,479922.60211
TSTFDUSD,0.0025,3.511,0.0737,200754.4,14525.49957
BNXUSDC,0.0,0.0,0.0,0.0,0.0
LTCJPY,-171.0,-1.562,10775.0,378.74,4076172.5
BCHJPY,-574.0,-1.239,45771.0,74.3293,3418185.4965
LINKJPY,-11.0,-0.617,1772.0,10942.35,19175899.84
KAITOBTC,-1.2e-07,-1.405,8.42e-06,9630.9,0.08128683
KAITOUSDT,-0.0211,-2.911,0.7038,7464166.8,5232024.60328
KAITOUSDC,-0.0192,-2.659,0.703,1768600.0,1237673.55123
KAITOBNB,-4.67e-05,-3.763,0.0011943,6422.2,7.72524905
KAITOFDUSD,-0.0183,-2.528,0.7055,150874.3,105466.00423
KAITOTRY,-0.761,-2.755,26.859,1120655.4,29912910.9897
ETHMXN,-649.0,-2.009,31648.0,4.6517,148279.4675
KAITOBRL,-0.21,-4.776,4.187,1830.2,7689.8773
SOLMXN,88.0,3.395,2680.0,40.127,104327.81
BNBARS,-28473.0,-3.886,704224.0,4.84,3472449.588
SOLARS,-2106.0,-1.3,159923.0,52.654,8208970.46
TRUMPBRL,-0.34,-0.732,46.09,779.91,36354.4701
TRXFDUSD,-0.0006,-0.239,0.2507,243186.5,61484.39885
TSTTRY,0.108,4.006,2.804,1546059.0,4241974.203
SHELLBTC,-2e-08,-1.351,1.46e-06,909194.1,1.44738882
SHELLUSDT,-0.0018,-1.434,0.1237,148486366.3,19352038.33361
SHELLUSDC,-0.0003,-0.241,0.1243,5567773.3,728125.05101
SHELLBNB,1.3e-06,0.616,0.0002123,123129.9,29.11260843
SHELLFDUSD,0.0038,3.148,0.1245,237729.0,31598.62587
SHELLTRY,-0.06,-1.255,4.72,29375408.0,146452245.069
REDUSDT,-0.0169,-4.785,0.3363,9320902.7,3159606.39019
GPSUSDT,0.0004,2.286,0.0179,79387450.7,1393368.82685
GPSUSDC,0.0003,1.714,0.0178,10067748.6,177167.40398
GPSFDUSD,0.0009,5.294,0.0179,256115.1,4477.78473
GPSTRY,0.011,1.644,0.68,42606154.7,28539469.0034
GPSBNB,7e-07,2.326,3.08e-05,1830527.1,55.08201586
REDBTC,-1.7e-07,-4.038,4.04e-06,53059.9,0.21255363
REDUSDC,-0.0171,-4.839,0.3363,956343.9,322974.84524
REDFDUSD,-0.0165,-4.662,0.3374,316485.8,107229.41707
REDTRY,-0.61,-4.529,12.86,1766071.0,22836203.096
CHESSUSDC,0.0002,0.4,0.0502,336699.3,16549.13701
EGLDUSDC,-0.26,-1.885,13.53,65186.68,884844.7902
OSMOUSDC,-0.0041,-1.94,0.2072,939682.43,193905.232574
UTKUSDC,0.00026,0.94,0.02791,1114887.0,30818.09142
TUSDC,0.0004,2.813,0.01462,7401006.2,106646.808929
CVCUSDC,-0.0009,-0.803,0.1112,2152624.0,237932.1784
EURIUSDC,0.0108,0.957,1.1389,1405331.5,1595707.41924
SYNUSDC,-0.0021,-1.45,0.1427,582815.8,83584.6227
USDCRON,-0.061,-1.384,4.346,284350.0,1239578.056
VELODROMEUSDC,0.0008,1.9,0.0429,2547068.4,107918.60054
EPICUSDT,0.022,1.701,1.315,820214.5,1067316.4941
DFUSDC,0.00118,2.139,0.05634,1199322.0,66705.20892
EPICUSDC,0.031,2.405,1.32,86910.0,113330.5344
GMXUSDC,0.36,2.332,15.8,7705.642,120720.91189
MKRUSDC,-30.0,-2.187,1342.0,149.8473,199965.0512
RPLUSDC,-0.07,-1.966,3.49,17908.59,62300.3962
BMTUSDT,-0.0022,-2.716,0.0788,23061650.7,1847078.48033
BMTUSDC,-0.0023,-2.84,0.0787,3767178.3,300908.36713
BMTBNB,-4.2e-06,-3.032,0.0001343,127403.3,17.55218209
BMTFDUSD,-0.0019,-2.349,0.079,215904.2,17163.43321
BMTTRY,-0.088,-2.85,3.0,7165302.9,21907036.6996
FORMUSDC,0.0053,0.268,1.9828,117183.2,230699.41089
FORMUSDT,0.0108,0.547,1.9849,1865203.9,3671381.31591
FORMTRY,0.18,0.239,75.62,301700.6,22674926.317
XUSDUSDT,-0.0002,-0.02,1.0,6972495.0,6973120.0138
IOTAUSDC,0.0007,0.443,0.1587,945902.0,148791.9239
JUVUSDC,-0.011,-1.14,0.954,13819.83,13094.93319
THEUSDC,0.0022,0.974,0.228,312714.2,70983.4892
VANRYUSDC,0.0001,0.427,0.0235,2160980.0,50292.8833
USDCCZK,-0.27,-1.217,21.91,99016.0,2177498.21
NILUSDT,-0.027,-7.337,0.341,15394515.3,5357304.3224
NILBNB,-3.98e-05,-6.381,0.0005839,8187.6,4.88931952
NILFDUSD,-0.019,-5.263,0.342,23040.6,8086.8545
NILUSDC,-0.026,-7.084,0.341,1647830.9,573409.2477
NILTRY,-0.84,-6.039,13.07,2050102.5,27071186.254
BEAMXUSDC,0.0,0.0,0.00577,38030335.0,215847.13999
VANAUSDC,-0.172,-3.319,5.01,26589.95,132769.32741
PARTIFDUSD,0.0006,0.406,0.1485,61682.4,9329.99596
PARTITRY,-0.04,-0.707,5.62,5550578.1,31997805.728
PARTIUSDT,-0.0016,-1.075,0.1472,40245852.4,6055537.61703
PARTIUSDC,-0.0008,-0.539,0.1476,811245.6,122056.36569
PARTIBNB,-3.99e-06,-1.543,0.00025462,33285.8,8.67183797
MUBARAKUSDT,0.0006,2.521,0.0244,356546861.2,8681941.56934
MUBARAKUSDC,0.0007,2.954,0.0244,18154008.6,440994.7573
TUTUSDT,0.00364,16.728,0.0254,317786027.0,7623657.24536
BROCCOLI714USDT,0.00069,3.078,0.02311,124065575.0,2843475.17303
TUTUSDC,0.00389,18.026,0.02547,11834015.0,284176.29787
BANANAS31USDT,0.000236,4.651,0.00531,516405998.0,2696958.512265
BANANAS31USDC,0.000281,5.582,0.005315,9395667.0,49397.259838
BROCCOLI714USDC,0.00078,3.506,0.02303,6443238.0,147349.81969
GUNUSDT,0.00248,5.375,0.04862,297838591.0,14624429.86124
GUNBNB,5.11e-06,6.511,8.359e-05,455524.0,37.68279137
GUNFDUSD,0.00465,10.104,0.05067,554367.0,26937.78237
GUNTRY,0.097,5.514,1.856,77730299.0,146748427.105
THETAUSDC,-0.024,-3.571,0.648,378685.1,247424.5766
API3USDC,-0.079,-9.622,0.742,194469.94,147645.29505
AUCTIONTRY,-26.8,-5.891,428.1,63308.06,27518779.983
AUCTIONUSDC,-0.68,-5.714,11.22,39194.94,450476.4786
BANANAUSDC,-0.12,-0.771,15.45,5349.137,81821.5117
GUNUSDC,0.00239,5.169,0.04863,18501397.0,913908.43355
QNTUSDC,-1.1,-1.664,65.0,1069.618,68374.1292
VETUSDC,-0.00028,-1.234,0.02241,7474541.3,166896.616623
ZENUSDC,0.18,2.236,8.23,5836.39,47279.8648
BABYUSDT,-0.00854,-9.162,0.08467,340996053.0,30466852.79758
BABYUSDC,-0.00862,-9.234,0.08473,33254519.0,2958334.67538
BABYBNB,-1.49e-05,-9.266,0.0001459,290659.0,44.72730751
BABYFDUSD,-0.00875,-9.367,0.08466,145846.0,13140.37331
BABYTRY,-0.322,-9.055,3.234,63155456.0,214378537.892
ONDOUSDT,-0.0128,-1.513,0.833,16006848.5,13220373.32835
ONDOUSDC,-0.0141,-1.665,0.8325,1623849.4,1342920.30839
BIGTIMEUSDT,-0.00386,-5.947,0.06105,29674258.0,1828081.25831
BIGTIMEUSDC,-0.00359,-5.556,0.06102,1061143.0,65785.13685
VIRTUALUSDT,-0.0194,-3.404,0.5506,8939188.9,4902369.58981
VIRTUALUSDC,-0.0192,-3.367,0.551,1552472.5,851454.47895
KERNELBNB,1.21e-05,2.925,0.0004258,1565685.9,709.98462019
KERNELFDUSD,0.0081,3.353,0.2497,2881269.4,758041.73838
KERNELTRY,0.35,3.817,9.52,63154284.1,617902631.275
KERNELUSDC,0.008,3.321,0.2489,16270021.7,4187678.97409
KERNELUSDT,0.0085,3.534,0.249,222564430.0,57688201.45035
WCTTRY,3.39,27.494,15.72,74865098.9,1280793983.95
WCTFDUSD,0.0898,27.993,0.4106,1423449.4,616013.55551
WCTBNB,0.0001517,27.427,0.0007048,1911957.7,1493.92512127
WCTUSDC,0.0886,27.422,0.4117,33516870.7,15221539.01938
WCTUSDT,0.0892,27.616,0.4122,441233031.0,203096059.88361
PAXGUSDC,107.0,3.291,3358.0,40.1201,133441.8826
ONDOTRY,-0.45,-1.395,31.8,1309494.31,41236390.7925
BABYEUR,-0.00594,-7.172,0.07688,10695.0,840.19127
